Search results:
    angularjs-bootstrap-datetimepicker git://github.com/ron-liu/angularjs-bootstrap-datetimepicker.git
    breezejs-angular git://github.com/kether667/breezejs-angular.git
    angular-html5-route-fallback git://github.com/jbachand/ngHtml5RouteFallback.git
    ichuan-bower-angular-ui-utils git://github.com/ichuan/bower-angular-ui-utils.git
    angular-guardpost git://github.com/lebek/angular-guardpost.git
    ng-amd git://github.com/EFEdcuationFirstMobile/angular-amd.git
    base64-angular git://github.com/BluePyth/base64-angular.git
    angular-semver-sort git://github.com/monterail/angular-semver-sort.git
    angular-post-message git://github.com/kylewelsby/angular-post-message.git
    angularjs-loader git://github.com/hansl/angularjs-loader.git
    angular-autoFields-bootstrap git://github.com/JustMaier/angular-autoFields-bootstrap.git
    angular-bootstrap-flash-message git://github.com/mhitza/angular-bootstrap-flash-message.git
    AngularAgility git://github.com/AngularAgility/AngularAgility.git
    angular-clearable git://github.com/flocca/angular-clearable.git
    ngSmoothScroll git://github.com/d-oliveros/angular-smooth-scroll
    angular-bootstrap-tvv git://github.com/luwil/bootstrap.git
    angular-sockjs git://github.com/bendrucker/angular-sockjs.git
    angular-datetimepicker git://github.com/jackrabbitsgroup/angular-datetimepicker.git
    angular-ngchosen git://github.com/dbtek/angular-chosen.git
    angular-sweetalert git://github.com/oitozero/ngSweetAlert.git
    angular-wysiwyg git://github.com/TerryMooreII/angular-wysiwyg.git
    angular-debug git://github.com/firstandthird/angular-debug.git
    angular-slider-directive git://github.com/jackrabbitsgroup/angular-slider-directive.git
    angular-tipped git://github.com/decipherinc/angular-tipped.git
    angular-delegator git://github.com/markdalgleish/angular-delegator.git
    angular-phonegap-geolocation git://github.com/btford/angular-phonegap-geolocation.git
    angular-toolbelt git://github.com/sysen-limited/angular-toolbelt
    jassa-ui-angular git://github.com/GeoKnow/Jassa-UI-Angular-Bower.git
    angular-websql git://github.com/paulocaldeira17/angular-websql
    angular-markdown-preview git://github.com/evgenyneu/angular-markdown-preview.git
    angular-normalize-salesforce git://github.com/propertybase/angular-normalize-salesforce.git
    angular-routing git://github.com/carlo-colombo/angular-routing.git
    angular-highcharts git://github.com/frapontillo/angular-highcharts.git
    zef-angularjs-i18n git://github.com/zeflasher/angularjs-i18n
    angular-timeline git://github.com/destegabry/angular-timeline.git
    angular-trackjs git://github.com/jamielesouef/angular-trackjs.git
    angular-digest-interceptor git://github.com/PatrickHeneise/angular-digest-interceptor.git
    angular-area-select git://github.com/jackrabbitsgroup/angular-area-select.git
    angular-translate-interpolation-default git://github.com/PascalPrecht/bower-angular-translate-interpolation-default.git
    wb-angular-slugify git://github.com/williamboman/angular-slugify.git
    angular-localization git://github.com/doshprompt/bower-angular-localization.git
    angular-carousel2 git://github.com/homerjam/angular-carousel.git
    angular-named-routes git://github.com/airtonix/angular-named-routes.git
    angular-nestedsortable git://github.com/JimLiu/Angular-NestedSortable.git
    ngSticky git://github.com/d-oliveros/angular-sticky
    angular.breeze.storagewip git://github.com/johnpapa/angular.breeze.storagewip.git
    angular-class git://github.com/marklagendijk/angular-class.git
    angular-ckeditor-placeholder git://github.com/lemonde/angular-ckeditor-placeholder.git
    angular-errors-directive git://github.com/minsh/angular-errors-directive.git
    angular-password-strength git://github.com/Venturocket/angular-password-strength.git
    angular-tree-repeat git://github.com/stackfull/angular-tree-repeat-bower.git
    angular-responsive git://github.com/lavinjj/angular-responsive.git
    angular-adaptive-speech git://github.com/angular-adaptive/adaptive-speech.git
    angular-notifyjs git://github.com/zzeniou86/angular-notifyjs.git
    angular-ezdialog git://github.com/eight04/angular-ezdialog.git
    angular-image-upload git://github.com/jackrabbitsgroup/angular-image-upload.git
    angular-superswipe git://github.com/standup75/superswipe.git
    angular-picturefill git://github.com/tinacious/angular-picturefill.git
    angular-cropme git://github.com/standup75/cropme.git
    angular-forms.js git://github.com/chouseknecht/angular-forms.js.git
    angular-github-adapter git://github.com/PascalPrecht/bower-angular-github-adapter.git
    angular-gage git://github.com/frapontillo/angular-gage.git
    dotjem-angular-routing git://github.com/dotJEM/angular-routing.git
    angular-rickshaw git://github.com/ngyewch/angular-rickshaw.git
    angular-facebook-utils git://github.com/davidchang/angular-facebook-utils.git
    angular-googleapi git://github.com/gaslight/angular-googleapi.git
    chart-angular-raphaeljs-morris git://github.com/BilalBudhani/ChartAngular.git
    angular-morph git://github.com/jimobrien/ngMorph.git
    angular-gridify git://github.com/homerjam/angular-gridify.git
    angular.easy-pie-chart git://github.com/ckken/easy-pie-chart.git
    angular-smooth-scroll git://github.com/onesime/angular-smooth-scroll.git
    dt-angular-ui git://github.com/dt-bower/dt-angular-ui.git
    binarta.notifications.angular git://github.com/binarta/notifications.angular.js.git
    angular-beforeunload git://github.com/gdi2290/angular-beforeunload.git
    angular-validate git://github.com/platanus/angular-validate.git
    AngularStomp git://github.com/gtarcea/AngularStomp.git
    angularjs-facebook-sdk git://github.com/wlepinski/angularjs-facebook-sdk.git
    angular-hermes git://github.com/pagarme/hermes.git
    angular-bootstrap-scrollspy git://github.com/mgcrea/angular-bootstrap-scrollspy.git
    angular-eonasdan-bootstrap-datetimepicker git://github.com/andrej-zirko/angular-eonasdan-bootstrap-datetimepicker.git
    angular-message-center git://github.com/IanShoe/angular-message-center.git
    angular-bootstrap-dialog git://github.com/maxwellium/angular-bootstrap-dialog
    binarta.rest.client.angular git://github.com/binarta/rest.client.angular.js.git
    angular-phonegap-notification git://github.com/btford/angular-phonegap-notification.git
    angular-img-http-src git://github.com/dmoscrop/angular-img-http-src.git
    angular-blocking-click git://github.com/monterail/angular-blocking-click.git
    binarta.i18n.extension.tinymce.angular git://github.com/binarta/i18n.extension.tinymce.angular.js.git
    angular-d3-directives git://github.com/kontera-technologies/angular-d3-directives.git
    angular-sortable-column git://github.com/dalelotts/angular-sortable-column
    angular-uuid2 git://github.com/MBehtemam/angular-uuid.git
    binarta.images.angular git://github.com/binarta/images.angular.js.git
    logfmt-angular git://github.com/jmataya/logfmt-angular.git
    angular-pretty-checkable git://github.com/itslenny/angular-pretty-checkable.git
    angular-two-legged-oauth git://github.com/stil4m/angular-two-legged-oauth.git
    angular.treeview git://github.com/eu81273/angular.treeview.git
    angular-dashboard-framework git://github.com/sdorra/angular-dashboard-framework.git
    binarta.usecase.adapter.angular git://github.com/binarta/usecase.adapter.angular.js.git
    binarta.web.storage.angular git://github.com/binarta/web.storage.angular.js.git
    angular-onscreen git://github.com/elgs/onScreen.git
    fox-angular-scrollReveal.js git://github.com/orapouso/fox-angular-scrollReveal.js.git
    cloudinary_angular git://github.com/jbcpollak/cloudinary_angular.git
    angular-bootstrap-nav git://github.com/rackerlabs/angular-bootstrap-nav.git
    angular-complexify git://github.com/Kraku/angular-complexify.git
    binarta.config.angular git://github.com/binarta/config.angular.js.git
    binarta.i18n.rest.angular git://github.com/binarta/i18n.rest.angular.js.git
    angular-chart.js git://github.com/jtblin/angular-chart.js
    angular-jwt git://github.com/auth0/angular-jwt.git
    angular-color-contrast git://github.com/evert0n/angular-color-contrast.git
    angular-notifier git://github.com/l-lin/angular-notifier.git
    binarta.i18n.angular git://github.com/binarta/i18n.angular.js.git
    angular-strap-sass git://github.com/Arelav/angular-strap-sass.git
    angular-smarty git://github.com/thumbtack/angular-smarty.git
    angular-autocomplete git://github.com/jackrabbitsgroup/angular-autocomplete.git
    a0-angular-storage git://github.com/auth0/angular-storage.git
    angular-order-object-by git://github.com/fmquaglia/ngOrderObjectBy.git
    binarta.contact.us.angular git://github.com/binarta/contact.us.angular.js.git
    angular-jqm git://github.com/opitzconsulting/angular-jqm
    angular-columnify git://github.com/homerjam/angular-columnify.git
    stop-angular-overrides git://github.com/bahmutov/stop-angular-overrides.git
    binarta.checkpoint.angular git://github.com/binarta/checkpoint.angular.js.git
    angular-peity git://github.com/projectweekend/angular-peity.git
    angular-easy-social-share git://github.com/tinacious/angular-easy-social-share.git
    angular-json-human git://github.com/yaru22/angular-json-human.git
    binarta.cookies.angular git://github.com/binarta/cookies.angular.js.git
    binarta.toggle.edit.mode.angular git://github.com/binarta/toggle.edit.mode.angular.js.git
    angular-digest-auth git://github.com/tafax/angular-digest-auth.git
    angular-word-cloud git://github.com/Venturocket/angular-word-cloud.git
    angular-expose-translation git://github.com/colin-bellino/angular-expose-translation.git
    angular-bootstrap-form-validation git://github.com/assisrafael/angular-bootstrap-form-validation.git
    jassa-ui-angular-openlayers git://github.com/GeoKnow/Jassa-UI-Angular-Openlayers-Bower.git
    angular-route-styles git://github.com/tennisgent/angular-route-styles.git
    angular-resource-collection git://github.com/mgcrea/angular-resource-collection.git
    angular-state-machine git://github.com/tafax/angular-state-machine.git
    angular-svg-png git://github.com/tinacious/angular-svg-png.git
    angularjs-edge git://github.com/jmeiss/bower-angular-unstable
    lungo-angular-bridge git://github.com/centralway/lungo-angular-bridge.git
    angular-round-progress-directive git://github.com/jgabrielfaria/angular-round-progress-directive.git
    angular-odometer-js git://github.com/wallin/angular-odometer.git
    angular-sticky-table-header git://github.com/turn/angular-sticky-table-header.git
    angular-google-places-autocomplete git://github.com/kuhnza/angular-google-places-autocomplete.git
    angular-global-spinner git://github.com/monterail/angular-global-spinner.git
    angularjs-bootstrap-tagsinput git://github.com/kiddy2910/angularjs-bootstrap-tagsinput.git
    binarta.purchase.orders.angular git://github.com/binarta/purchase.orders.angular.js.git
    angular-pouch git://github.com/twilson63/angular-pouch
    binarta.customer.profile.angular git://github.com/binarta/customer.profile.angular.js.git
    angular-locale git://github.com/Krebsoid/angular-locale.git
    angular-ui-sortable-multiselection git://github.com/thgreasi/ui-sortable-multiselection.git
    dreamfactory-user-management git://github.com/dreamfactorysoftware/angular_dreamfactory_user_management_module.git
    angular-images-loaded git://github.com/homerjam/angular-images-loaded.git
    nucleus-angular-core git://github.com/nucleus-angular/core.git
    thk.bin.signature.angular git://github.com/thinkerit/thk.bin.signature.angular.js.git
    binarta.catalog.angular git://github.com/binarta/catalog.angular.js.git
    angular-lookup git://github.com/jackrabbitsgroup/angular-lookup.git
    binarta.schedulers.angular git://github.com/binarta/schedulers.angular.js.git
    angular-borderlayout git://github.com/filearts/angular-borderlayout.git
    forms-angular git://github.com/forms-angular/forms-angular.git
    angular-gaugejs git://github.com/schlunsen/angular-gaugejs.git
    angular-apimock git://github.com/seriema/angular-apimock.git
    binarta.forms.angular git://github.com/binarta/forms.angular.js.git
    i18n-node-angular git://github.com/oliversalzburg/i18n-node-angular.git
    angular-autodisable git://github.com/kirstein/angular-autodisable.git
    angular-overflow-scroll git://github.com/mgcrea/angular-overflow-scroll.git
    angular-duration-filter git://github.com/cbellino/angular-duration-filter.git
    angular-qtip2-directive git://github.com/romainberger/angular-qtip2-directive.git
    binarta.autoupdater.angular git://github.com/binarta/autoupdater.angular.js.git
    binarta.templates.angular git://github.com/binarta/templates.angular.js.git
    binarta.basket.angular git://github.com/binarta/basket.angular.js.git
    angular-weekly git://github.com/jgallen23/angular-weekly.git
    angular-capitalize-filter git://github.com/Puigcerber/angular-capitalize-filter.git
    angularLocalStorage-nc git://github.com/capaj/angularLocalStorage.git
    angular-gm-googlemaps git://github.com/dylanfprice/angular-gm
    binarta.customer.address git://github.com/binarta/binarta.customer.address.angular.js.git
    requirejs-angular-define git://github.com/Nikku/requirejs-angular-define.git
    angular-ui-autocomplete git://github.com/zensh/ui-autocomplete.git
    binarta.catalog.forms.adapter.angular git://github.com/binarta/catalog.forms.adapter.angular.js
    binarta.checkpoint.recaptcha.angular git://github.com/binarta/checkpoint.recaptcha.angular.js.git
    angular-lazy-img git://github.com/Pentiado/angular-lazy-img.git
    dotjem-angular-tree git://github.com/dotJEM/angular-tree-bower.git
    angular-iso8601 git://github.com/rubenv/angular-iso8601.git
    gc-angular-toaster git://github.com/Good-Coders/AngularJS-Toaster.git
    angular-l10n git://github.com/truongsinh/angular-l10n
    binarta.ui.bootstrap.ex.angular git://github.com/binarta/ui.bootstrap.ex.angular.js.git
    makeapi-angular git://github.com/k88hudson/makeapi-angular.git
    dg-angular-slider git://github.com/sjke/angular-slider.git
    angular-tz-extensions git://github.com/chouseknecht/angular-tz-extensions.git
    angular-onbeforeunload git://github.com/marcorinck/angular-onbeforeunload.git
    angular-hovercard git://github.com/yaru22/angular-hovercard.git
    commangular git://github.com/yukatan/commangular.git
    chartjs-directive git://github.com/klederson/angular-chartjs-directive.git
    angular-rut git://github.com/platanus/angular-rut.git
    angularGeoFire git://github.com/mikepugh/AngularGeoFire.git
    angular-loading git://github.com/darthwade/angular-loading
    benl-angular-foundation git://github.com/benmliang/angular-foundation.git
    nucleus-angular-rest git://github.com/nucleus-angular/rest.git
    angular-mailto git://github.com/updatezen/angular-mailto.git
    angular-logX git://github.com/ThomasBurleson/angularjs-logDecorator.git
    angular-timezones git://github.com/michaelahlers/angular-timezones.git
    angular-toArrayFilter git://github.com/petebacondarwin/angular-toArrayFilter.git
    angular-canvas-ext git://github.com/petalvlad/angular-canvas-ext.git
    test-angular-notifications git://github.com/DerekRies/angular-notifications.git
    angular-input-placeholders git://github.com/williamboman/angular-input-placeholders.git
    angular-schema-form-colorpicker git://github.com/Textalk/angular-schema-form-colorpicker.git
    kb-bower-angular-unstable git://github.com/kbrs/kb-bower-angular-unstable.git
    angular-dchart git://github.com/chaosmail/angular-dchart.git
    ghs-angular-slider git://github.com/erictsai6/angular-slider.git
    angular-markdown-editor git://github.com/JimLiu/angular-markdown-editor.git
    angularjs-webapp git://texthtml.net/webapp/lib/angularjs/webapp
    angular-ui-gravatar git://github.com/Manabu-GT/angular-ui-gravatar.git
    angular-animate-less-mixins git://github.com/BenWhitehead/angular-animate-less-mixins.git
    angular-jsonrpc git://github.com/ajsd/bower-angular-jsonrpc.git
    angular-fcsa-number git://github.com/FCSAmericaDev/angular-fcsa-number.git
    angular2 git://github.com/angular/bower-angular
    angular-collection-json git://github.com/Medycation/angular-collection-json.git
    benl-angular-agility git://github.com/benmliang/AngularAgility.git
    angular-filter-pack git://github.com/jvandemo/angular-filter-pack.git
    nouislider-angular git://github.com/Yankovsky/nouislider-angular.git
    angular-fusioncharts git://github.com/SunGard-Labs/angular-fusioncharts.git
    plupload-angular-directive git://github.com/sahusoftcom/plupload-angular-directive.git
    angular-date-dropdowns git://github.com/rorymadden/angular-date-dropdowns.git
    angular-drop git://github.com/caitp/angular-drop-bower.git
    angular-youtube git://github.com/arnaudbreton/angular-youtube.git
    angular-forex git://github.com/supercrabtree/angular-forex
    angular-user-select git://github.com/rubenv/angular-user-select.git
    angular-flipsnap git://github.com/ninjatronic/angular-flipsnap.git
    angular-bui git://192.168.0.131/angular-bui.git
    angular-route-unstable git://github.com/jameshines10/angular-route-unstable.git
    angular-queue git://github.com/jseppi/angular-queue.git
    angular-inputmask git://github.com/greengerong/green.inputmask4angular.git
    kzo.angular.inflector git://github.com/KZO/angular-inflector.git
    nucleus-angular-auto-focus git://github.com/nucleus-angular/auto-focus.git
    angular-embedly git://github.com/Urigo/angular-embedly.git
    angular-supertypeahead git://github.com/akatov/angular-supertypeahead
    ng-modal git://github.com/remind101/angular-tooltip.git
    angular-smart-timeago git://github.com/loveky/angular-smart-timeago.git
    angular-tether git://github.com/nissoh/angular-tether.git
    angular-plupload git://github.com/remotty/angular-plupload.git
    angular-bootstrap-nav-tree-nif git://github.com/nickperkinslondon/angular-bootstrap-nav-tree
    angular-xdmessage git://github.com/kenhkan/angular-xdmessage.git
    honkimi-angular-translate git://github.com/honkimi/bower-angular-translate.git
    angular-bootstrap-directives git://github.com/vlobchuk/angular-strap.git
    AngularSugar git://github.com/Haemp/angular-sugar.git
    nucleus-angular-sass-framework git://github.com/nucleus-angular/sass-framework.git
    angular-bmp-foundation git://github.com/blinkmobile/angular-bmp-foundation.git
    binarta.search.angular git://github.com/binarta/search.angular.js.git
    nucleus-angular-beat git://github.com/nucleus-angular/beat.git
    sw-angular-object-manipulator git://github.com/ShopwareAG/swAngular-ObjectManipulator.git
    angular-rison git://github.com/thebigredgeek/angular-rison.git
    angular-carousel-directive git://github.com/jackrabbitsgroup/angular-carousel-directive.git
    angular-nested-include git://github.com/Illniyar/angular-nested-include.git
    angular-ymaps git://github.com/just-boris/angular-ymaps.git
    angular-files-model git://github.com/tsaikd/angular-files-model.git
    angularjs-multiselect git://github.com/isteven/angular-multi-select.git
    c3-angular-directives git://github.com/carlosmontes002/c3-angular-directives.git
    AngularSlideables git://github.com/EricWVGG/AngularSlideables.git
    nucleus-angular-tooltip git://github.com/nucleus-angular/tooltip.git
    sw-angular-simple-grid git://github.com/ShopwareAG/swAngular-SimpleGrid.git
    angular-model-sync git://github.com/robbyronk/angular-model-sync.git
    angular-state-files git://github.com/tobalsgithub/angular-state-files.git
    ryanmullins-angular-hammer git://github.com/ryanmullins/angular-hammer.git
    angular-optimistic-model git://github.com/rubenv/angular-optimistic-model.git
    binarta.clerk.menu.angular git://github.com/binarta/clerk.menu.angular.js.git
    angular-adaptive-youtube git://github.com/angular-adaptive/adaptive-youtube.git
    requirejs-angular-loader git://github.com/tuchk4/requirejs-angular-loader.git
    angular-mobile-latest git://github.com/kievechua/bower-angular-mobile-latest.git
    angular-Openlayers git://github.com/qorsmond/angular-openlayers.git
    angular-ace git://github.com/r10r/angular-ace.git
    angular-async-series git://github.com/rubenv/angular-async-series.git
    angular-infinitescroll git://github.com/jackrabbitsgroup/angular-infinitescroll.git
    angular-pagination git://github.com/Spudz76/angular-pagination.git
    angular-skycons git://github.com/projectweekend/angular-skycons.git
    ui-route git://github.com/angular-ui/ui-router.git
    angular-panorama git://github.com/cnjsstong2/angular-panorama.git
    angular-amd git://github.com/david-driscoll/ng-amd.git
    angular-calendar git://github.com/lord2800/angular-calendar.git
    hoiio-i18n git://github.com/kiddy2910/angularjs-i18n.git
    angular-phonegap-push-notification git://github.com/PatrickHeneise/angular-phonegap-push-notification.git
    angular-mapbox git://github.com/flashpunk/angular-mapbox.git
    requirejs-tpl-angular git://github.com/etianen/requirejs-tpl-angular.git
    angular-bowser git://github.com/jacqueslareau/angular-bowser.git
    angular-off-click git://github.com/TheSharpieOne/angular-off-click.git
    angular-mask git://github.com/candreoliveira/ngMask.git
    nucleus-angular-attribute git://github.com/nucleus-angular/attribute.git
    nucleus-angular-expander git://github.com/nucleus-angular/expander.git
    iso-4217-currency-codes-angular git://github.com/BluePyth/iso-4217-currency-codes-angular
    angularGeo git://github.com/mikepugh/AngularGeo.git
    angular-ui-router-helper git://github.com/kingkevin/angular-ui-router-helper.git
    angular-logger git://github.com/mattlo/angular-logger.git
    angular-ui-alias git://github.com/angular-ui/alias.git
    angular-svg-fallback git://github.com/qloo/angular-svg-fallback.git
    angular-keepit git://github.com/C55/angular-keepit.git
    angularjs-camelCase-human git://github.com/jdpedrie/angularjs-camelCase-to-human-filter.git
    nucleus-angular-extend-text git://github.com/nucleus-angular/extend-text.git
    nucleus-angular-single-panel git://github.com/nucleus-angular/single-panel.git
    angular-meta-title git://github.com/L42y/angular-meta-title.git
    angular-feincms git://github.com/incuna/angular-feincms.git
    nucleus-angular-notify git://github.com/nucleus-angular/notify.git
    nucleus-angular-dynamic-event git://github.com/nucleus-angular/dynamic-event.git
    binarta.angularx git://github.com/binarta/angularx.js.git
    angular-animate-css git://github.com/theoinglis/ngAnimate.css.git
    nucleus-angular-event git://github.com/nucleus-angular/event.git
    nucleus-angular-store git://github.com/nucleus-angular/store.git
    angular-utilz git://github.com/lwhiteley/angular-utilz.git
    nucleus-angular git://github.com/nucleus-angular/nucleus-angular.git
    angular-parallel-coordinates git://github.com/oztu/angular-parallel-coordinates.git
    angularjs-stellar git://github.com/Pleasurazy/angularjs-stellar
    angular-antiscroll git://github.com/blackbing/angular-antiscroll.git
    angular-responsive-img git://github.com/sheniff/angular-responsive-img.git
    binarta.catalogx.rest.angular git://github.com/binarta/catalogx.rest.angular.js.git
    angular-parse git://github.com/jimrhoskins/angular-parse.git
    angular-i18n-module git://github.com/loicortola/angular-i18n-module.git
    angular-coordinate git://github.com/schickling/angular-coordinate.git
    angular-pollymer git://github.com/zerko/angular-pollymer.git
    angular-loader-modal git://github.com/matthewhardnack/angular-loader-modal.git
    angular-better-placeholders git://github.com/dmackerman/angular-better-placeholders.git
    nucleus-angular-ellipse git://github.com/nucleus-angular/ellipse.git
    angular-will-paginate git://github.com/heavysixer/angular-will-paginate.git
    nucleus-angular-tree git://github.com/nucleus-angular/tree.git
    nucleus-angular-prism git://github.com/nucleus-angular/prism.git
    angular-redactor-patched git://github.com/cb-talent-development/angular-redactor.git
    angular-underscore-factory git://github.com/minhtdpro/angular-underscore-factory.git
    angular-meditor git://github.com/ghinda/angular-meditor.git
    angular-dialogs-service git://github.com/auser/angular-dialog-service.git
    angular-superagent git://github.com/wejendorp/angular-superagent.git
    angular-mockable-http-provider git://github.com/ryanzec/angular-mockable-http-provider.git
    angular-lock-column-widths git://github.com/turn/angular-lock-column-widths.git
    angular-leap git://github.com/robinboehm/angular-leap.git
    angularTable git://github.com/davidjnelson/angular-table.git
    angular-BingPhoto git://github.com/JustMaier/angular-BingPhoto.git
    angular-sass-bootstrap-switch git://github.com/Arelav/angular-sass-bootstrap-switch.git
    angular-event-emitter git://github.com/gdi2290/angular-event-emitter.git
    nucleus-angular-site-loader git://github.com/nucleus-angular/site-loader.git
    angular-ui-select3 git://github.com/apuliasoft/ui-select3.git
    angular-smart-scroll git://github.com/joonho1101/angular-smart-scroll.git
    velocity-ui-angular git://github.com/rosslavery/velocity-ui-angular.git
    angular-foursquare git://github.com/carlo-colombo/angular-foursquare.git
    angular-translate-cekyy git://github.com/ceky/bower-angular-translate.git
    angular-pc-selector git://github.com/CahaVar/angular-pc-selector.git
    angular-locale_zh-cn git://github.com/edisonator/angular-locale_zh-cn.git
    angular-coverflow git://github.com/southdesign/angular-coverflow.git
    angular-log-table git://github.com/codevinsky/angular-log-table.git
    angular-qiniu-imageview2 git://github.com/L42y/angular-qiniu-imageview2.git
    angular-chosen.js git://github.com/yahyaKacem/angular-chosen.git
    angular-chart git://github.com/maxklenk/angular-chart.git
    nucleus-angular-form git://github.com/nucleus-angular/form.git
    angular-gapi git://github.com/terencehonles/angular-gapi.git
    angularjs-selectize git://github.com/preventdefault/ng-selectize.git
    angular-mocks-utils git://github.com/enriquecastl/angular-mocks-utils.git
    angular-tokenauth git://github.com/matteosuppo/angular-tokenauth.git
    angular-codemirror git://github.com/chouseknecht/angular-codemirror.git
    angular-event-aggregator git://github.com/vladgurovich/angular-event-aggregator.git
    angular-anydialog git://github.com/karolmajta/angular-anydialog.git
    nucleus-angular-tabs git://github.com/nucleus-angular/tabs.git
    angular-recurrenceinput git://github.com/keepalo/angular-recurrenceinput.git
    angular-scrollable-table git://github.com/alalonde/angular-scrollable-table.git
    angular-ra-route git://github.com/red-ant/angular-ra-route.git
    angularjs-seed git://github.com/diproart/angularjs-seed.git
    angular-match-path git://github.com/L42y/angular-match-path.git
    angular-lazyload git://github.com/atian25/angular-lazyload.git
    line-chart git://github.com/angular-d3/line-chart.git
    angular-ui-router-styles git://github.com/manuelmazzuola/angular-ui-router-styles.git
    angular-phonegap-barcodeScanner git://github.com/fumitoito/angularjs-barcodeScanner.git
    angular-matchMedia git://github.com/L42y/angular-matchMedia.git
    angular-globalize-it git://github.com/kether667/angular-globalize-it.git
    angular-cal-heatmap-directive git://github.com/shekhargulati/angular-cal-heatmap-directive.git
    angular-combine git://github.com/astik/angular-combine.git
    angular-tunnels git://github.com/mrvdot/angular-tunnels.git
    angular-match-media git://github.com/IlanFrumer/angular-match-media.git
    angular-ra-model git://github.com/red-ant/angular-ra-model.git
    angular-kinvey git://github.com/ninjatronic/angular-kinvey.git
    jeremys-restangular git://github.com/jkarmel/restangular.git
    angular-fbopen git://github.com/thaiat/angular-fbopen.git
    angular-jsonrpc-q git://github.com/jaPajaap/angular-jsonrpc.git
    angular-auth git://github.com/XivicSilver/angular-auth.git
    angular-butter-scroll git://github.com/turn/angular-butter-scroll.git
    angularjs-breakpoint git://github.com/snapjay/angularjs-breakpoint.git
    angular_form_controls git://github.com/scbd/angular_form_controls.git
    angular-currency-mask git://github.com/adamalbrecht/angular-currency-mask.git
    angular-geocomplete git://github.com/ghostbar/angular-geocomplete.git
    angular-breadcrumbs git://github.com/azzamallow/angular-breadcrumbs.git
    angular-promises-toolkit git://github.com/urish/angular-promises-toolkit.git
    fng-ui-date git://github.com/forms-angular/fng-ui-date.git
    angular-focus git://github.com/jgallen23/angular-focus.git
    fng-select2 git://github.com/forms-angular/fng-select2.git
    angularjs-dynamic-form git://github.com/saymedia/angularjs-dynamic-form.git
    angular-nested-sortable git://github.com/cnjsstong2/Angular-NestedSortable.git
    angular-phonegap-filesystem git://github.com/mike360/angular-phonegap-filesystem.git
    ngValidation git://github.com/ktstowell/angular-validate.git
    binarta.blog.angular git://github.com/binarta/blog.angular.js.git
    angular-facebook-api git://github.com/joonho1101/angular-facebook.git
    angular-simple-model git://github.com/sroze/angular-simple-model
    jusas-angularjs-slider git://github.com/Jusas/angularjs-slider.git
    binarta.namespaced.rest.angular git://github.com/binarta/namespaced.rest.angular.js.git
    angular-breadcrumbs-simple git://github.com/ianwalter/angular-breadcrumbs.git
    angular-e2e-window-dialog-commands git://github.com/katranci/Angular-E2E-Window-Dialog-Commands.git
    angular-prismicio git://github.com/awulder/angular-prismicio.git
    angular-http-auth-itc git://github.com/it-crowd/angular-http-auth.git
    fng-reports git://github.com/forms-angular/fng-reports.git
    angular-snuownd git://github.com/achan/angular-snuownd.git
    angular-add-to-home-screen git://github.com/austinpray/angular-add-to-home-screen.git
    angular-videosharing-embed git://github.com/erost/ng-videosharing-embed.git
    angular-image-upload-datauri git://github.com/boxxxie/angularjs-imageupload-directive.git
    angular-simple-slider git://github.com/ruyadorno/angular-simple-slider.git
    stil4m-angularjs-file-upload git://github.com/stil4m/angular-file-upload.git
    angular-adminui git://github.com/ec3s/angular-adminui-bower.git
    textAngular-speakup git://github.com/speakup/textAngular-speakup.git
    Fangular git://github.com/Festum/Fangular.git
    angular-raf git://github.com/develersrl/angular-raf.git
    angular-pubnub git://github.com/gdi2290/angular-pubnub.git
    ng-datepicker git://github.com/jojoyuji/angular-datepicker.git
    angular-option-tree git://github.com/LeeChSien/angular-option-tree.git
    angular-translate-loader-static-files-ceky git://github.com/ceky/bower-angular-translate-loader-static-files.git
    angular-i18n-service git://github.com/klederson/angular-i18n-service.git
    binarta.viewport.angular git://github.com/binarta/viewport.angular.js.git
    angular-underscore-adapter git://github.com/therealnicksaunders/angular-underscore-adapter.git
    thk.google.maps.angular git://github.com/thinkerit/google.maps.angular.js.git
    angular-analytics git://github.com/sgara/angular-analytics
    tg-angular-validator git://github.com/turinggroup/angular-validator.git
    angularjs-auth git://github.com/allenhwkim/angularjs-auth.git
    jd-fontselect git://github.com/Jimdo/angular-fontselect.git
    angular-adaptive-scroll git://github.com/angular-adaptive/adaptive-scroll.git
    nucleus-angular-revealing-panel git://github.com/nucleus-angular/revealing-panel.git
    macgyver git://github.com/angular-macgyver/bower-macgyver.git
    angular.flashr git://github.com/TylerGarlick/angular.flashr
    angular-file-upload-ceky git://github.com/ceky/angular-file-upload-ceky.git
    angular-cardflow git://github.com/konsumer/angular-cardflow.git
    angular-file-directive git://github.com/vpegado/angular-file-directive.git
    angular-ngi18n git://github.com/robinComa/angular-ngi18n.git
    moment-angular-date-format-parser git://github.com/wmluke/moment-angular-date-format-parser.git
    angular-optimizely git://github.com/mattvv/angular-optimizely.git
    tevizz-angular-api git://github.com/tevizz/Angular-API-resources.git
    angularjs-form-builder git://github.com/nelsonomuto/angularjs-form-builder.git
    angular.d3 git://github.com/gdi2290/angular-d3.git
    angular-pikaday git://github.com/owenmead/pikaday-angular.git
    angular-pager git://github.com/drahak/angular-paginator.git
